"Tumor_Sample_Barcode"	"total"	"cohort"	"total_perMB"
"TCGA-B1-A47M-01A-11D-A25F-10"	163	"Kidney Papilary"	4.55307262569832
"TCGA-GL-A59R-01A-11D-A26P-10"	157	"Kidney Papilary"	4.3854748603352
"TCGA-IZ-8196-01A-11D-2396-08"	157	"Kidney Papilary"	4.3854748603352
"TCGA-A4-A6HP-01A-11D-A31X-10"	150	"Kidney Papilary"	4.18994413407821
"TCGA-DZ-6131-01A-11D-1961-08"	148	"Kidney Papilary"	4.1340782122905
"TCGA-BQ-7053-01A-11D-1961-08"	147	"Kidney Papilary"	4.10614525139665
"TCGA-GL-8500-01A-11D-2396-08"	138	"Kidney Papilary"	3.85474860335196
"TCGA-A4-A57E-01A-11D-A26P-10"	133	"Kidney Papilary"	3.71508379888268
"TCGA-B3-4104-01A-01D-1458-08"	131	"Kidney Papilary"	3.65921787709497
"TCGA-UZ-A9PS-01A-11D-A42J-10"	131	"Kidney Papilary"	3.65921787709497
"TCGA-BQ-7056-01A-11D-1961-08"	127	"Kidney Papilary"	3.54748603351955
"TCGA-P4-A5EB-01A-11D-A28G-10"	124	"Kidney Papilary"	3.46368715083799
"TCGA-DZ-6135-01A-11D-1961-08"	123	"Kidney Papilary"	3.43575418994413
"TCGA-B3-3925-01A-01D-1458-08"	122	"Kidney Papilary"	3.40782122905028
"TCGA-GL-A59T-01A-21D-A28G-10"	122	"Kidney Papilary"	3.40782122905028
"TCGA-2Z-A9J3-01A-12D-A382-10"	120	"Kidney Papilary"	3.35195530726257
"TCGA-B9-A44B-01A-11D-A25F-10"	120	"Kidney Papilary"	3.35195530726257
"TCGA-IA-A83S-01A-11D-A34Z-10"	120	"Kidney Papilary"	3.35195530726257
"TCGA-IZ-8195-01A-31D-2396-08"	118	"Kidney Papilary"	3.29608938547486
"TCGA-MH-A854-01A-11D-A34Z-10"	118	"Kidney Papilary"	3.29608938547486
"TCGA-Y8-A8RZ-01A-11D-A36X-10"	115	"Kidney Papilary"	3.2122905027933
"TCGA-SX-A71S-01A-11D-A33Q-10"	113	"Kidney Papilary"	3.15642458100559
"TCGA-G7-6796-01A-11D-1961-08"	112	"Kidney Papilary"	3.12849162011173
"TCGA-KV-A6GD-01A-11D-A31X-10"	112	"Kidney Papilary"	3.12849162011173
"TCGA-Y8-A8RY-01A-11D-A36X-10"	110	"Kidney Papilary"	3.07262569832402
"TCGA-A4-A5XZ-01A-11D-A31X-10"	107	"Kidney Papilary"	2.98882681564246
"TCGA-GL-7773-01A-11D-2136-08"	107	"Kidney Papilary"	2.98882681564246
"TCGA-5P-A9JY-01A-11D-A42J-10"	102	"Kidney Papilary"	2.84916201117318
"TCGA-Y8-A8S1-01A-11D-A36X-10"	101	"Kidney Papilary"	2.82122905027933
"TCGA-2Z-A9JS-01A-21D-A42J-10"	100	"Kidney Papilary"	2.79329608938548
"TCGA-SX-A71V-01A-11D-A33Q-10"	100	"Kidney Papilary"	2.79329608938548
"TCGA-UZ-A9PR-01A-11D-A42J-10"	99	"Kidney Papilary"	2.76536312849162
"TCGA-B9-A8YI-01A-21D-A36X-10"	97	"Kidney Papilary"	2.70949720670391
"TCGA-EV-5903-01A-11D-1589-08"	97	"Kidney Papilary"	2.70949720670391
"TCGA-SX-A7SN-01A-11D-A34Z-10"	97	"Kidney Papilary"	2.70949720670391
"TCGA-SX-A7SS-01A-11D-A35Z-10"	97	"Kidney Papilary"	2.70949720670391
"TCGA-B3-4103-01A-01D-1458-08"	96	"Kidney Papilary"	2.68156424581006
"TCGA-BQ-7051-01A-12D-1961-08"	96	"Kidney Papilary"	2.68156424581006
"TCGA-GL-A9DC-01A-11D-A36X-10"	96	"Kidney Papilary"	2.68156424581006
"TCGA-A4-8515-01A-11D-2396-08"	95	"Kidney Papilary"	2.6536312849162
"TCGA-B9-4115-01A-01D-1553-08"	95	"Kidney Papilary"	2.6536312849162
"TCGA-BQ-5885-01A-11D-1589-08"	95	"Kidney Papilary"	2.6536312849162
"TCGA-A4-7732-01A-11D-2136-08"	94	"Kidney Papilary"	2.62569832402235
"TCGA-HE-A5NI-01A-11D-A26P-10"	94	"Kidney Papilary"	2.62569832402235
"TCGA-2Z-A9JD-01A-11D-A42J-10"	93	"Kidney Papilary"	2.59776536312849
"TCGA-4A-A93X-01A-11D-A36X-10"	93	"Kidney Papilary"	2.59776536312849
"TCGA-B1-A656-01A-11D-A31X-10"	92	"Kidney Papilary"	2.56983240223464
"TCGA-G7-A8LB-01A-11D-A35Z-10"	92	"Kidney Papilary"	2.56983240223464
"TCGA-A4-A4ZT-01A-11D-A26P-10"	91	"Kidney Papilary"	2.54189944134078
"TCGA-MH-A561-01A-11D-A26P-10"	91	"Kidney Papilary"	2.54189944134078
"TCGA-UZ-A9PX-01A-11D-A42J-10"	91	"Kidney Papilary"	2.54189944134078
"TCGA-Y8-A896-01A-11D-A35Z-10"	89	"Kidney Papilary"	2.48603351955307
"TCGA-B9-5155-01A-01D-1589-08"	88	"Kidney Papilary"	2.45810055865922
"TCGA-BQ-7061-01A-11D-1961-08"	88	"Kidney Papilary"	2.45810055865922
"TCGA-4A-A93W-01A-11D-A36X-10"	87	"Kidney Papilary"	2.43016759776536
"TCGA-UZ-A9PO-01A-11D-A382-10"	86	"Kidney Papilary"	2.40223463687151
"TCGA-2Z-A9J5-01A-21D-A382-10"	85	"Kidney Papilary"	2.37430167597765
"TCGA-P4-A5E7-01A-31D-A28G-10"	85	"Kidney Papilary"	2.37430167597765
"TCGA-SX-A7SL-01A-11D-A34Z-10"	85	"Kidney Papilary"	2.37430167597765
"TCGA-A4-A48D-01A-11D-A25F-10"	84	"Kidney Papilary"	2.3463687150838
"TCGA-BQ-7046-01A-11D-1961-08"	84	"Kidney Papilary"	2.3463687150838
"TCGA-PJ-A8JU-01A-11D-A35Z-10"	84	"Kidney Papilary"	2.3463687150838
"TCGA-Y8-A895-01A-11D-A35Z-10"	84	"Kidney Papilary"	2.3463687150838
"TCGA-2Z-A9JE-01A-11D-A42J-10"	83	"Kidney Papilary"	2.31843575418994
"TCGA-B1-5398-01A-02D-1589-08"	83	"Kidney Papilary"	2.31843575418994
"TCGA-B9-A8YH-01A-11D-A36X-10"	83	"Kidney Papilary"	2.31843575418994
"TCGA-2Z-A9J1-01A-11D-A382-10"	82	"Kidney Papilary"	2.29050279329609
"TCGA-BQ-7045-01A-31D-1961-08"	81	"Kidney Papilary"	2.26256983240223
"TCGA-HE-A5NK-01A-11D-A26P-10"	80	"Kidney Papilary"	2.23463687150838
"TCGA-BQ-5878-01A-11D-1589-08"	79	"Kidney Papilary"	2.20670391061453
"TCGA-P4-A5E6-01A-11D-A28G-10"	79	"Kidney Papilary"	2.20670391061453
"TCGA-AL-3468-01A-01D-1252-08"	78	"Kidney Papilary"	2.17877094972067
"TCGA-SX-A71U-01A-12D-A33Q-10"	78	"Kidney Papilary"	2.17877094972067
"TCGA-SX-A7SR-01A-12D-A35Z-10"	78	"Kidney Papilary"	2.17877094972067
"TCGA-WN-AB4C-01A-11D-A42J-10"	78	"Kidney Papilary"	2.17877094972067
"TCGA-2Z-A9JK-01A-11D-A42J-10"	77	"Kidney Papilary"	2.15083798882682
"TCGA-5P-A9JW-01A-11D-A42J-10"	77	"Kidney Papilary"	2.15083798882682
"TCGA-5P-A9JU-01A-11D-A42J-10"	75	"Kidney Papilary"	2.09497206703911
"TCGA-B9-5156-01A-01D-1589-08"	75	"Kidney Papilary"	2.09497206703911
"TCGA-B9-A69E-01A-11D-A31X-10"	75	"Kidney Papilary"	2.09497206703911
"TCGA-MH-A55Z-01A-11D-A26P-10"	75	"Kidney Papilary"	2.09497206703911
"TCGA-5P-A9KA-01A-11D-A42J-10"	74	"Kidney Papilary"	2.06703910614525
"TCGA-DW-7840-01A-11D-2136-08"	74	"Kidney Papilary"	2.06703910614525
"TCGA-2Z-A9JG-01A-11D-A42J-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-2Z-A9JL-01A-11D-A42J-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-5P-A9K0-01A-11D-A42J-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-5P-A9KC-01A-11D-A42J-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-5P-A9KE-01A-11D-A42J-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-B1-A655-01A-11D-A31Z-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-DW-7838-01A-11D-2136-08"	73	"Kidney Papilary"	2.0391061452514
"TCGA-MH-A55W-01A-11D-A26P-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-UZ-A9PS-05A-11D-A42J-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-V9-A7HT-01A-11D-A33Q-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-Y8-A894-01A-11D-A35Z-10"	73	"Kidney Papilary"	2.0391061452514
"TCGA-2Z-A9JQ-01A-11D-A42J-10"	72	"Kidney Papilary"	2.01117318435754
"TCGA-A4-7585-01A-11D-2136-08"	72	"Kidney Papilary"	2.01117318435754
"TCGA-B9-4116-01A-01D-1252-08"	72	"Kidney Papilary"	2.01117318435754
"TCGA-BQ-5877-01A-11D-1589-08"	72	"Kidney Papilary"	2.01117318435754
"TCGA-DW-7837-01A-11D-2136-08"	72	"Kidney Papilary"	2.01117318435754
"TCGA-UZ-A9PP-01A-11D-A42J-10"	72	"Kidney Papilary"	2.01117318435754
"TCGA-2Z-A9J2-01A-11D-A382-10"	71	"Kidney Papilary"	1.98324022346369
"TCGA-2Z-A9JT-01A-11D-A42J-10"	71	"Kidney Papilary"	1.98324022346369
"TCGA-HE-A5NH-01A-11D-A26P-10"	71	"Kidney Papilary"	1.98324022346369
"TCGA-P4-AAVL-01A-11D-A42J-10"	71	"Kidney Papilary"	1.98324022346369
"TCGA-A4-7996-01A-11D-2201-08"	70	"Kidney Papilary"	1.95530726256983
"TCGA-A4-8098-01A-11D-2396-08"	70	"Kidney Papilary"	1.95530726256983
"TCGA-A4-8517-01A-11D-2396-08"	70	"Kidney Papilary"	1.95530726256983
"TCGA-EV-5902-01A-11D-1589-08"	70	"Kidney Papilary"	1.95530726256983
"TCGA-G7-6790-01A-11D-1961-08"	70	"Kidney Papilary"	1.95530726256983
"TCGA-SX-A7SQ-01A-12D-A35Z-10"	70	"Kidney Papilary"	1.95530726256983
"TCGA-Y8-A898-01A-11D-A34Z-10"	70	"Kidney Papilary"	1.95530726256983
"TCGA-SX-A7SM-01A-11D-A34Z-10"	69	"Kidney Papilary"	1.92737430167598
"TCGA-SX-A7SP-01A-11D-A34Z-10"	69	"Kidney Papilary"	1.92737430167598
"TCGA-DZ-6134-01A-11D-1961-08"	67	"Kidney Papilary"	1.87150837988827
"TCGA-G7-A8LE-01A-11D-A35Z-10"	67	"Kidney Papilary"	1.87150837988827
"TCGA-IA-A40Y-01A-11D-A25F-10"	67	"Kidney Papilary"	1.87150837988827
"TCGA-IZ-A6M9-01A-11D-A31X-10"	67	"Kidney Papilary"	1.87150837988827
"TCGA-5P-A9K2-01A-11D-A42J-10"	66	"Kidney Papilary"	1.84357541899441
"TCGA-AT-A5NU-01A-11D-A28G-10"	66	"Kidney Papilary"	1.84357541899441
"TCGA-B1-A657-01A-11D-A31X-10"	66	"Kidney Papilary"	1.84357541899441
"TCGA-BQ-5890-01A-11D-1589-08"	66	"Kidney Papilary"	1.84357541899441
"TCGA-IZ-A6M8-01A-11D-A31X-10"	66	"Kidney Papilary"	1.84357541899441
"TCGA-Y8-A8S0-01A-11D-A36X-10"	66	"Kidney Papilary"	1.84357541899441
"TCGA-B9-4114-01A-01D-1252-08"	65	"Kidney Papilary"	1.81564245810056
"TCGA-BQ-5876-01A-11D-1589-08"	65	"Kidney Papilary"	1.81564245810056
"TCGA-IA-A83W-01A-11D-A34Z-10"	65	"Kidney Papilary"	1.81564245810056
"TCGA-Q2-A5QZ-01A-11D-A28G-10"	65	"Kidney Papilary"	1.81564245810056
"TCGA-BQ-7058-01A-11D-1961-08"	64	"Kidney Papilary"	1.7877094972067
"TCGA-HE-A5NF-01A-11D-A26P-10"	64	"Kidney Papilary"	1.7877094972067
"TCGA-UZ-A9PK-01A-11D-A382-10"	64	"Kidney Papilary"	1.7877094972067
"TCGA-A4-A5Y1-01A-11D-A28G-10"	63	"Kidney Papilary"	1.75977653631285
"TCGA-UZ-A9Q1-01A-11D-A42J-10"	63	"Kidney Papilary"	1.75977653631285
"TCGA-A4-7288-01A-11D-2136-08"	62	"Kidney Papilary"	1.73184357541899
"TCGA-BQ-5875-01A-11D-1589-08"	62	"Kidney Papilary"	1.73184357541899
"TCGA-HE-A5NL-01A-11D-A26P-10"	62	"Kidney Papilary"	1.73184357541899
"TCGA-F9-A7VF-01A-11D-A33Q-10"	61	"Kidney Papilary"	1.70391061452514
"TCGA-PJ-A5Z8-01A-11D-A28G-10"	61	"Kidney Papilary"	1.70391061452514
"TCGA-UZ-A9PL-01A-11D-A382-10"	61	"Kidney Papilary"	1.70391061452514
"TCGA-5P-A9K3-01A-11D-A42J-10"	60	"Kidney Papilary"	1.67597765363129
"TCGA-GL-A4EM-01A-11D-A25F-10"	60	"Kidney Papilary"	1.67597765363129
"TCGA-A4-7584-01A-11D-2136-08"	59	"Kidney Papilary"	1.64804469273743
"TCGA-A4-8310-01A-11D-2396-08"	59	"Kidney Papilary"	1.64804469273743
"TCGA-BQ-5892-01A-11D-1589-08"	58	"Kidney Papilary"	1.62011173184358
"TCGA-Y8-A897-01A-11D-A35Z-10"	58	"Kidney Papilary"	1.62011173184358
"TCGA-A4-7997-01A-11D-2201-08"	57	"Kidney Papilary"	1.59217877094972
"TCGA-A4-A5Y0-01A-11D-A31X-10"	57	"Kidney Papilary"	1.59217877094972
"TCGA-MH-A856-01A-11D-A34Z-10"	57	"Kidney Papilary"	1.59217877094972
"TCGA-P4-A5EA-01A-11D-A28G-10"	57	"Kidney Papilary"	1.59217877094972
"TCGA-A4-A7UZ-01A-12D-A34Z-10"	56	"Kidney Papilary"	1.56424581005587
"TCGA-B1-A654-01A-11D-A31X-10"	56	"Kidney Papilary"	1.56424581005587
"TCGA-B3-A6W5-01A-12D-A33Q-10"	56	"Kidney Papilary"	1.56424581005587
"TCGA-F9-A97G-01A-11D-A382-10"	56	"Kidney Papilary"	1.56424581005587
"TCGA-HE-A5NJ-01A-11D-A26P-10"	56	"Kidney Papilary"	1.56424581005587
"TCGA-UZ-A9PU-01A-11D-A42J-10"	56	"Kidney Papilary"	1.56424581005587
"TCGA-WN-A9G9-01A-12D-A36X-10"	56	"Kidney Papilary"	1.56424581005587
"TCGA-2Z-A9JP-01A-11D-A42J-10"	55	"Kidney Papilary"	1.53631284916201
"TCGA-UZ-A9PN-01A-11D-A382-10"	54	"Kidney Papilary"	1.50837988826816
"TCGA-AL-7173-01A-11D-2136-08"	53	"Kidney Papilary"	1.4804469273743
"TCGA-BQ-5886-01A-11D-1589-08"	53	"Kidney Papilary"	1.4804469273743
"TCGA-2Z-A9J6-01A-11D-A382-10"	52	"Kidney Papilary"	1.45251396648045
"TCGA-BQ-5889-01A-11D-1589-08"	52	"Kidney Papilary"	1.45251396648045
"TCGA-GL-7966-01A-11D-2201-08"	52	"Kidney Papilary"	1.45251396648045
"TCGA-B9-4113-01A-01D-1252-08"	51	"Kidney Papilary"	1.42458100558659
"TCGA-G7-7502-01A-11D-2201-08"	51	"Kidney Papilary"	1.42458100558659
"TCGA-DW-7834-01A-11D-2136-08"	50	"Kidney Papilary"	1.39664804469274
"TCGA-IA-A83V-01A-11D-A34Z-10"	50	"Kidney Papilary"	1.39664804469274
"TCGA-UZ-A9Q0-01A-12D-A42J-10"	50	"Kidney Papilary"	1.39664804469274
"TCGA-2K-A9WE-01A-11D-A382-10"	49	"Kidney Papilary"	1.36871508379888
"TCGA-PJ-A5Z9-01A-11D-A28G-10"	49	"Kidney Papilary"	1.36871508379888
"TCGA-UZ-A9PM-01A-21D-A382-10"	49	"Kidney Papilary"	1.36871508379888
"TCGA-UZ-A9PV-01A-11D-A42J-10"	49	"Kidney Papilary"	1.36871508379888
"TCGA-BQ-5882-01A-11D-1589-08"	48	"Kidney Papilary"	1.34078212290503
"TCGA-MH-A562-01A-11D-A26P-10"	48	"Kidney Papilary"	1.34078212290503
"TCGA-2Z-A9JM-01A-12D-A42J-10"	47	"Kidney Papilary"	1.31284916201117
"TCGA-BQ-5880-01A-11D-1589-08"	47	"Kidney Papilary"	1.31284916201117
"TCGA-UZ-A9PJ-01A-11D-A382-10"	47	"Kidney Papilary"	1.31284916201117
"TCGA-B9-A5W9-01A-11D-A28G-10"	46	"Kidney Papilary"	1.28491620111732
"TCGA-KV-A74V-01A-11D-A33Q-10"	46	"Kidney Papilary"	1.28491620111732
"TCGA-2Z-A9JR-01A-12D-A42J-10"	45	"Kidney Papilary"	1.25698324022346
"TCGA-AL-3473-01A-01D-1252-08"	45	"Kidney Papilary"	1.25698324022346
"TCGA-IA-A40U-01A-11D-A25F-10"	45	"Kidney Papilary"	1.25698324022346
"TCGA-IA-A83T-01A-11D-A34Z-10"	45	"Kidney Papilary"	1.25698324022346
"TCGA-J7-A8I2-01A-12D-A35Z-10"	45	"Kidney Papilary"	1.25698324022346
"TCGA-MH-A560-01A-11D-A26P-10"	45	"Kidney Papilary"	1.25698324022346
"TCGA-5P-A9JV-01A-12D-A42J-10"	44	"Kidney Papilary"	1.22905027932961
"TCGA-A4-8630-01A-11D-2396-08"	44	"Kidney Papilary"	1.22905027932961
"TCGA-AL-3472-01A-01D-1252-08"	44	"Kidney Papilary"	1.22905027932961
"TCGA-DW-7841-01A-11D-2136-08"	44	"Kidney Papilary"	1.22905027932961
"TCGA-G7-A8LD-01A-11D-A35Z-10"	44	"Kidney Papilary"	1.22905027932961
"TCGA-SX-A7SO-01A-11D-A34Z-10"	44	"Kidney Papilary"	1.22905027932961
"TCGA-BQ-7062-01A-11D-1961-08"	43	"Kidney Papilary"	1.20111731843575
"TCGA-B9-7268-01A-11D-2136-08"	42	"Kidney Papilary"	1.1731843575419
"TCGA-DW-7839-01A-11D-2136-08"	42	"Kidney Papilary"	1.1731843575419
"TCGA-SX-A7SU-01A-11D-A35Z-10"	42	"Kidney Papilary"	1.1731843575419
"TCGA-5P-A9JZ-01A-11D-A42J-10"	41	"Kidney Papilary"	1.14525139664804
"TCGA-5P-A9K6-01A-11D-A42J-10"	41	"Kidney Papilary"	1.14525139664804
"TCGA-B9-4617-01A-01D-1252-08"	41	"Kidney Papilary"	1.14525139664804
"TCGA-G7-6792-01A-21D-1961-08"	41	"Kidney Papilary"	1.14525139664804
"TCGA-A4-7734-01A-11D-2136-08"	40	"Kidney Papilary"	1.11731843575419
"TCGA-B1-7332-01A-11D-2136-08"	40	"Kidney Papilary"	1.11731843575419
"TCGA-P4-A5E8-01A-11D-A28G-10"	40	"Kidney Papilary"	1.11731843575419
"TCGA-SX-A71R-01A-12D-A33Q-10"	40	"Kidney Papilary"	1.11731843575419
"TCGA-UZ-A9PZ-01A-11D-A42J-10"	40	"Kidney Papilary"	1.11731843575419
"TCGA-A4-7287-01A-11D-2136-08"	39	"Kidney Papilary"	1.08938547486034
"TCGA-DW-7836-01A-11D-2136-08"	39	"Kidney Papilary"	1.08938547486034
"TCGA-P4-AAVM-01A-11D-A42J-10"	39	"Kidney Papilary"	1.08938547486034
"TCGA-A4-8311-01A-11D-2396-08"	38	"Kidney Papilary"	1.06145251396648
"TCGA-A4-A772-01A-11D-A33Q-10"	38	"Kidney Papilary"	1.06145251396648
"TCGA-BQ-5884-01A-11D-1589-08"	38	"Kidney Papilary"	1.06145251396648
"TCGA-B9-4117-01A-01D-1252-08"	37	"Kidney Papilary"	1.03351955307263
"TCGA-KV-A6GE-01A-11D-A31X-10"	36	"Kidney Papilary"	1.00558659217877
"TCGA-B9-A5W8-01A-11D-A28G-10"	35	"Kidney Papilary"	0.977653631284916
"TCGA-BQ-5893-01A-11D-1589-08"	35	"Kidney Papilary"	0.977653631284916
"TCGA-DW-5561-01A-01D-1589-08"	35	"Kidney Papilary"	0.977653631284916
"TCGA-EV-5901-01A-11D-1589-08"	35	"Kidney Papilary"	0.977653631284916
"TCGA-F9-A8NY-01A-11D-A35Z-10"	35	"Kidney Papilary"	0.977653631284916
"TCGA-J7-8537-01A-11D-2396-08"	35	"Kidney Papilary"	0.977653631284916
"TCGA-2Z-A9J7-01A-11D-A382-10"	34	"Kidney Papilary"	0.949720670391062
"TCGA-A4-7286-01A-11D-2136-08"	34	"Kidney Papilary"	0.949720670391062
"TCGA-BQ-5881-01A-11D-1589-08"	34	"Kidney Papilary"	0.949720670391062
"TCGA-G7-6789-01A-11D-1961-08"	34	"Kidney Papilary"	0.949720670391062
"TCGA-F9-A4JJ-01A-11D-A25F-10"	33	"Kidney Papilary"	0.921787709497207
"TCGA-G7-7501-01A-11D-2201-08"	33	"Kidney Papilary"	0.921787709497207
"TCGA-SX-A71W-01A-12D-A34Z-10"	33	"Kidney Papilary"	0.921787709497207
"TCGA-B3-8121-01A-21D-2396-08"	32	"Kidney Papilary"	0.893854748603352
"TCGA-AL-3466-01A-01D-1252-08"	31	"Kidney Papilary"	0.865921787709497
"TCGA-J7-6720-01A-11D-2136-08"	31	"Kidney Papilary"	0.865921787709497
"TCGA-2Z-A9JO-01A-11D-A42J-10"	30	"Kidney Papilary"	0.837988826815643
"TCGA-A4-7828-01A-11D-2136-08"	29	"Kidney Papilary"	0.810055865921788
"TCGA-A4-A5DU-01A-11D-A28G-10"	29	"Kidney Papilary"	0.810055865921788
"TCGA-B1-A47N-01A-11D-A25F-10"	29	"Kidney Papilary"	0.810055865921788
"TCGA-G7-A4TM-01A-11D-A31X-10"	29	"Kidney Papilary"	0.810055865921788
"TCGA-MH-A855-01A-11D-A34Z-10"	28	"Kidney Papilary"	0.782122905027933
"TCGA-4A-A93Y-01A-11D-A36X-10"	27	"Kidney Papilary"	0.754189944134078
"TCGA-A4-7915-01A-11D-2201-08"	27	"Kidney Papilary"	0.754189944134078
"TCGA-2Z-A9J8-01A-11D-A42J-10"	26	"Kidney Papilary"	0.726256983240223
"TCGA-AL-A5DJ-01A-11D-A26P-10"	26	"Kidney Papilary"	0.726256983240223
"TCGA-BQ-5894-01A-11D-1589-08"	26	"Kidney Papilary"	0.726256983240223
"TCGA-B1-A47O-01A-11D-A25F-10"	25	"Kidney Papilary"	0.698324022346369
"TCGA-UN-AAZ9-01A-11D-A382-10"	24	"Kidney Papilary"	0.670391061452514
"TCGA-BQ-7050-01A-11D-1961-08"	23	"Kidney Papilary"	0.642458100558659
"TCGA-IA-A40X-01A-11D-A25F-10"	23	"Kidney Papilary"	0.642458100558659
"TCGA-DW-7842-01A-11D-2136-08"	22	"Kidney Papilary"	0.614525139664804
"TCGA-5P-A9KH-01A-11D-A42J-10"	21	"Kidney Papilary"	0.58659217877095
"TCGA-BQ-5879-01A-11D-1589-08"	21	"Kidney Papilary"	0.58659217877095
"TCGA-MH-A857-01A-11D-A34Z-10"	21	"Kidney Papilary"	0.58659217877095
"TCGA-DW-5560-01A-01D-1589-08"	20	"Kidney Papilary"	0.558659217877095
"TCGA-BQ-5883-01A-11D-1589-08"	19	"Kidney Papilary"	0.53072625698324
"TCGA-2Z-A9JJ-01A-11D-A42J-10"	18	"Kidney Papilary"	0.502793296089385
"TCGA-5P-A9K8-01A-11D-A42J-10"	17	"Kidney Papilary"	0.474860335195531
"TCGA-BQ-5891-01A-11D-1589-08"	17	"Kidney Papilary"	0.474860335195531
"TCGA-DW-7963-01B-11D-A28G-10"	17	"Kidney Papilary"	0.474860335195531
"TCGA-BQ-5888-01A-11D-1589-08"	16	"Kidney Papilary"	0.446927374301676
"TCGA-O9-A75Z-01A-11D-A33Q-10"	16	"Kidney Papilary"	0.446927374301676
"TCGA-2Z-A9JN-01A-21D-A42J-10"	15	"Kidney Papilary"	0.418994413407821
"TCGA-AL-3467-01A-01D-1252-08"	15	"Kidney Papilary"	0.418994413407821
"TCGA-BQ-5887-01A-11D-1961-08"	14	"Kidney Papilary"	0.391061452513967
"TCGA-B9-A5W7-01A-11D-A31X-10"	13	"Kidney Papilary"	0.363128491620112
"TCGA-F9-A7Q0-01A-11D-A35Z-10"	13	"Kidney Papilary"	0.363128491620112
"TCGA-A4-8312-01A-11D-2396-08"	12	"Kidney Papilary"	0.335195530726257
"TCGA-B3-3926-01A-01D-1252-08"	11	"Kidney Papilary"	0.307262569832402
"TCGA-BQ-7055-01A-11D-1961-08"	10	"Kidney Papilary"	0.279329608938548
"TCGA-G7-A8LC-01A-11D-A35Z-10"	10	"Kidney Papilary"	0.279329608938548
"TCGA-P4-A5ED-01A-11D-A28G-10"	9	"Kidney Papilary"	0.251396648044693
"TCGA-2Z-A9JI-01A-11D-A42J-10"	8	"Kidney Papilary"	0.223463687150838
"TCGA-09-2044-01B-01D-0704-01"	1832	"Ovary"	51.1731843575419
"TCGA-13-0889-01A-01W-0420-08"	1062	"Ovary"	29.6648044692737
"TCGA-59-2349-01A-01W-0799-08"	788	"Ovary"	22.0111731843575
"TCGA-23-1121-01A-01W-0486-08"	333	"Ovary"	9.30167597765363
"TCGA-13-0807-01B-02W-0420-08"	279	"Ovary"	7.79329608938548
"TCGA-13-0920-01A-01W-0420-08"	266	"Ovary"	7.43016759776536
"TCGA-25-1326-01A-01W-0492-08"	247	"Ovary"	6.89944134078212
"TCGA-13-0903-01A-01W-0420-08"	230	"Ovary"	6.42458100558659
"TCGA-09-2051-01A-01W-0799-08"	224	"Ovary"	6.25698324022346
"TCGA-13-1481-01A-01W-0549-09"	221	"Ovary"	6.1731843575419
"TCGA-61-2113-01A-01W-0722-08"	221	"Ovary"	6.1731843575419
"TCGA-24-1469-01A-01W-0553-09"	220	"Ovary"	6.14525139664805
"TCGA-61-1998-01A-01W-0722-08"	203	"Ovary"	5.67039106145251
"TCGA-20-0991-01A-03D-0428-01"	201	"Ovary"	5.6145251396648
"TCGA-23-1022-01A-02W-0486-08"	197	"Ovary"	5.50279329608939
"TCGA-13-1477-01A-01D-0472-01"	194	"Ovary"	5.41899441340782
"TCGA-29-1691-01A-01W-0633-09"	191	"Ovary"	5.33519553072626
"TCGA-61-2095-01A-01W-0722-08"	187	"Ovary"	5.22346368715084
"TCGA-24-2280-01A-01W-0799-08"	183	"Ovary"	5.11173184357542
"TCGA-24-2288-01A-01W-0799-08"	180	"Ovary"	5.02793296089385
"TCGA-29-1761-01A-01W-0633-09"	180	"Ovary"	5.02793296089385
"TCGA-23-2078-01A-01W-0722-08"	179	"Ovary"	5
"TCGA-23-1116-01A-01W-0486-08"	177	"Ovary"	4.94413407821229
"TCGA-25-2398-01A-01D-0704-01"	177	"Ovary"	4.94413407821229
"TCGA-13-0885-01A-02W-0420-08"	175	"Ovary"	4.88826815642458
"TCGA-61-1740-01A-01W-0639-09"	175	"Ovary"	4.88826815642458
"TCGA-13-2057-01A-02D-1526-09"	172	"Ovary"	4.80446927374302
"TCGA-13-0760-01A-01W-0371-08"	167	"Ovary"	4.66480446927374
"TCGA-24-1845-01A-01W-0639-09"	167	"Ovary"	4.66480446927374
"TCGA-04-1342-01A-01W-0486-08"	166	"Ovary"	4.63687150837989
"TCGA-25-1313-01A-01W-0492-08"	166	"Ovary"	4.63687150837989
"TCGA-24-2289-01A-01W-0799-08"	164	"Ovary"	4.58100558659218
"TCGA-13-0888-01A-01W-0420-08"	163	"Ovary"	4.55307262569832
"TCGA-23-1032-01A-02W-0486-08"	163	"Ovary"	4.55307262569832
"TCGA-24-1422-01A-01W-0545-08"	158	"Ovary"	4.41340782122905
"TCGA-13-1488-01A-01W-0549-09"	146	"Ovary"	4.07821229050279
